"molregno","standard_inchi","canonical_smiles","SAMPLE","activity_id","assay_id","doc_id","record_id","standard_relation","standard_value","standard_units","standard_flag","standard_type","activity_comment","data_validity_comment","description","assay_type","assay_test_type","assay_category","assay_organism","assay_tax_id","assay_strain","assay_tissue","assay_cell_type","assay_subcellular_fraction","tid","relationship_type","confidence_score","curated_by","src_id","src_assay_id","chembl_id","target_type","pref_name","tax_id","organism","species_group_flag","Iteration","RankSantiagoFloriane","RankSereina","cScore","rSquared","ec50","ec50_l","ec50_u","EMOLECULES_ID","supplier","CATALOG_NUMBER"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3026583,600886,49165,867894,"=",13.04,"nM",1,"EC50",,,"NOVARTIS: Inhibition of Plasmodium falciparum W2 (drug-resistant) proliferation in erythrocyte-based infection assay","F",,,"Plasmodium falciparum",5833,"W2",,,,50425,"N",1,"Autocuration",3,,"CHEMBL1040692","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3027430,600885,49165,867894,"=",10.29,"nM",1,"EC50",,,"NOVARTIS: Inhibition of Plasmodium falciparum 3D7 (drug-susceptible) proliferation in erythrocyte-based infection assay ","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Autocuration",3,,"CHEMBL1040691","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3041971,600888,49165,867894,"=",2.59,"%",1,"IFI",,,"NOVARTIS: Inhibition Frequency Index (IFI) - the number of HTS assays where a compound showed > 50% inhibition/induction, expressed as a percentage of the number of assays in which the compound was tested.","F",,,,,,,,,22226,"U",0,"Autocuration",3,,"CHEMBL1040694","UNCHECKED","Unchecked",,,,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3044386,600887,49165,867894,">",100000.0,"nM",1,"CC50",,,"NOVARTIS: Cytotoxicity against human hepatocellular carcinoma cell line (Huh7)","A",,,"Homo sapiens",9606,,,"Huh-7 ",,80169,"N",1,"Autocuration",3,,"CHEMBL1040693","CELL-LINE","Huh-7 ",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3047286,600890,49166,870403,,26.1,"nM",1,"EC50",,,"ST_JUDE: Plasmodium falciparum K1 EC50 (uM) as measured by SYBR green dye","F",,,"Plasmodium falciparum",5833,"K1",,,,50425,"N",1,"Autocuration",4,,"CHEMBL730080","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3048407,600891,49166,870403,,44.3,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity against Plasmodium falciparum 3D7","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Autocuration",4,,"CHEMBL730081","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3048579,600892,49166,870403,,42.6,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity against Plasmodium falciparum K1","F",,,"Plasmodium falciparum",5833,"K1",,,,50425,"N",1,"Autocuration",4,,"CHEMBL730641","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3048751,600893,49166,870403,,45.0,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity against Plasmodium falciparum V1/S","F",,,"Plasmodium falciparum",5833,"V1/S",,,,50425,"N",1,"Autocuration",4,,"CHEMBL730642","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3048923,600894,49166,870403,">",22050.1,"nM",1,"EC50",,,"ST_JUDE: Growth inhibition of to Toxoplasma gondii, in human U-2OS cells, as measured by luciferase.","F",,,"Toxoplasma gondii",383379,"RH",,,,50472,"N",1,"Autocuration",4,,"CHEMBL730643","ORGANISM","Toxoplasma gondii",5811,"Toxoplasma gondii",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3049095,600895,49166,870403,">",38587.7,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity using luciferase to measure ATP as an indicator of the viability of Trypanosoma brucei","F",,,"Trypanosoma brucei",5702,"3D7",,,,50418,"N",1,"Autocuration",4,,"CHEMBL730920","ORGANISM","Trypanosoma brucei",5691,"Trypanosoma brucei",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3049245,600898,49166,870403,">",40241.5,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity using luciferase to measure ATP as an indicator of the viability of human epithelial hepatocellular carcinoma cells (HepG2)","A",,,"Homo sapiens",9606,,,"HepG2",,81020,"N",1,"Autocuration",4,,"CHEMBL1038864","CELL-LINE","HepG2",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3049417,600899,49166,870403,">",40241.5,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity using luciferase to measure ATP as an indicator of the viability of human epithelial embryonic kidney cells (HEK293)","A",,,"Homo sapiens",9606,,,"HEK293",,80936,"N",1,"Autocuration",4,,"CHEMBL1038865","CELL-LINE","HEK293",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3049589,600900,49166,870403,">",40241.5,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity using luciferase to measure ATP as an indicator of the viability of human Burkitt''s lymphoma lymphoblast cells (Raji)","A",,,"Homo sapiens",9606,,,"Raji",,80414,"N",1,"Autocuration",4,,"CHEMBL1038866","CELL-LINE","Raji",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3049734,600903,49166,870403,,32.5,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity against Plasmodium falciparum SB-A6","F",,,"Plasmodium falciparum",5833,"SB-A6",,,,50425,"N",1,"Autocuration",4,,"CHEMBL1038869","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3049906,600904,49166,870403,,49.9,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity against Plasmodium falciparum D10 transfected with yeast DHOD","F",,,"Plasmodium falciparum",5833,"D10",,,,50425,"N",1,"Autocuration",4,,"CHEMBL1038870","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3050004,600896,49166,870403,">",17226.7,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity using Alamar Blue to measure viability of Leishmania major","F",,,"Leishmania major",5664,,,,,50460,"N",1,"Autocuration",4,,"CHEMBL1038862","ORGANISM","Leishmania major",5664,"Leishmania major",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3050176,600897,49166,870403,">",40241.5,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity using luciferase to measure ATP as an indicator of the viability of human forskin fibroblast cells (BJ)","A",,,"Homo sapiens",9606,,,"BJ",,80704,"N",1,"Autocuration",4,,"CHEMBL1038863","CELL-LINE","BJ",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3050503,600901,49166,870403,,74.4,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity against Plasmodium falciparum Dd2","F",,,"Plasmodium falciparum",5833,"Dd2",,,,50425,"N",1,"Autocuration",4,,"CHEMBL1038867","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3050675,600902,49166,870403,,12.0,"nM",1,"EC50",,,"ST_JUDE: Cytotoxicity against Plasmodium falciparum W2","F",,,"Plasmodium falciparum",5833,"W2",,,,50425,"N",1,"Autocuration",4,,"CHEMBL1038868","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3050777,600889,49166,870403,,28.6,"nM",1,"EC50",,,"ST_JUDE: Plasmodium falciparum 3D7 EC50 (uM) as measured by SYBR green dye","F",,,"Plasmodium falciparum",5833,"3D7",,,,50425,"N",1,"Autocuration",4,,"CHEMBL730079","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3270791,628796,50938,907036,"=",0.6,,1,"IC50",,,"Inhibition of beta-hematin formation assessed as drug-hematin ratio for 50% inhibition after 60 mins by colorimetric analysis","U",,,,,,,,,22226,"U",0,"Autocuration",1,,"CHEMBL1111877","UNCHECKED","Unchecked",,,,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3278879,629651,51054,912519,"<",250.0,"nM",1,"IC50",,,"Antimalarial activity against chloroquine and pyrimethamine-resistant Plasmodium falciparum K1 infected in human erythrocytes after 72 hrs by spectrophotometry based Malstat method","F",,,"Plasmodium falciparum K1",5839,,,,,50426,"N",1,"Autocuration",1,,"CHEMBL1120862","ORGANISM","Plasmodium falciparum (isolate K1 / Thailand)",5839,"Plasmodium falciparum K1",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3335087,636762,51449,919851,"=",18.6,"%",1,"Inhibition",,,"Inhibition of CETP in rabbit serum at 10 uM after 1 hr by fluorescent cholesteryl esters transfer assay","B",,,"Oryctolagus cuniculus",9986,,,,,103445,"D",9,"Intermediate",1,,"CHEMBL1167051","SINGLE PROTEIN","Cholesteryl ester transfer protein",9986,"Oryctolagus cuniculus",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3385217,648023,52096,930141,"=",0.0052,"ug.mL-1",1,"Cmax",,,"Cmax in Ugandan children patient with uncomplicated malaria at 10 mg/kg, perorally qd on first 2 days and then 5 mg/kg, perorally on third day co-administered with artesunate at 4 mg/kg, perorally bid for 3 days","A","In vivo",,"Homo sapiens",9606,,,,,50587,"N",1,"Autocuration",1,,"CHEMBL1220178","ORGANISM","Homo sapiens",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3385218,648022,52096,930141,"=",28.9,"ng.hr/ml",1,"AUC",,,"AUC (0-8 hrs) in Ugandan children patient with uncomplicated malaria at 10 mg/kg, perorally qd on first 2 days and then 5 mg/kg, perorally on third day co-administered with artesunate at 4 mg/kg, perorally bid for 3 days","A",,,"Homo sapiens",9606,,,,,50587,"N",1,"Autocuration",1,,"CHEMBL1220051","ORGANISM","Homo sapiens",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3385219,648021,52096,930141,"=",39.3,"ng.hr/ml",1,"AUC",,,"AUC (0-infinity) in Ugandan children patient with uncomplicated malaria at 10 mg/kg, perorally qd on first 2 days and then 5 mg/kg, perorally on third day co-administered with artesunate at 4 mg/kg, perorally bid for 3 days","A",,,"Homo sapiens",9606,,,,,50587,"N",1,"Autocuration",1,,"CHEMBL1220050","ORGANISM","Homo sapiens",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3385220,648020,52096,930141,"=",3.3,"hr",1,"T1/2",,,"Half life in Ugandan children patient with uncomplicated malaria at 10 mg/kg,perorally qd on first 2 days and then 5 mg/kg,perorally on third day co-administered with artesunate at 4 mg/kg,perorally bid for 3 days","A","In vivo",,"Homo sapiens",9606,,,,,50587,"N",1,"Autocuration",1,,"CHEMBL1220049","ORGANISM","Homo sapiens",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3385221,648019,52096,930141,"=",0.235,"ug.mL-1",1,"Cmax",,,"Cmax in Ugandan children patient with uncomplicated malaria assessed as desethylamodiaquine level at 10 mg/kg, perorally qd on first 2 days and then 5 mg/kg, perorally on third day co-administered with artesunate at 4 mg/kg, perorally bid for 3 days","A","In vivo",,"Homo sapiens",9606,,,,,50587,"N",1,"Autocuration",1,,"CHEMBL1220048","ORGANISM","Homo sapiens",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3385222,648018,52096,930141,"=",11242.0,"ng.hr/ml",1,"AUC",,,"AUC (0-120 hrs) in Ugandan children patient with uncomplicated malaria assessed as desethylamodiaquine level at 10 mg/kg, perorally qd on first 2 days and then 5 mg/kg, perorally on third day co-administered with artesunate at 4 mg/kg, perorally bid for 3 days","A",,,"Homo sapiens",9606,,,,,50587,"N",1,"Autocuration",1,,"CHEMBL1220047","ORGANISM","Homo sapiens",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3385223,648017,52096,930141,"=",14770.0,"ng.hr/ml",1,"AUC",,,"AUC (0-infinity) in Ugandan children patient with uncomplicated malaria assessed as desethylamodiaquine level at 10 mg/kg, perorally qd on first 2 days and then 5 mg/kg, perorally on third day co-administered with artesunate at 4 mg/kg, perorally bid for 3 days","A",,,"Homo sapiens",9606,,,,,50587,"N",1,"Autocuration",1,,"CHEMBL1220046","ORGANISM","Homo sapiens",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3385224,648034,52096,930141,"=",60.0,"hr",1,"T1/2",,,"Half life in Ugandan children patient with uncomplicated malaria assessed as desethylamodiaquine level at 10 mg/kg,perorallyqd on first 2 days and then 5 mg/kg,perorallyon third day co-administered with artesunate at 4 mg/kg,perorallybid for 3 days","A","In vivo",,"Homo sapiens",9606,,,,,50587,"N",1,"Autocuration",1,,"CHEMBL1220189","ORGANISM","Homo sapiens",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3385229,648015,52096,930141,"=",154.0,"ng.hr/ml",1,"AUC",,,"AUC (0-infinity) in healthy human adult at 600 mg administered as single dose","A",,,"Homo sapiens",9606,,,,,50587,"N",1,"Autocuration",1,,"CHEMBL1220044","ORGANISM","Homo sapiens",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3385230,648036,52096,930141,"=",8437.0,"ng.hr/ml",1,"AUC",,,"AUC (0-infinity) in healthy human adult assessed as desethylamodiaquine level at 600 mg administered as single dose","A",,,"Homo sapiens",9606,,,,,50587,"N",1,"Autocuration",1,,"CHEMBL1220191","ORGANISM","Homo sapiens",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3385231,648037,52096,930141,"=",149.0,"ng/ml",1,"AUC",,,"AUC in Gabonian malarial children aged 6 months to 10 years assessed as desethylamodiaquine level at 30 mg/kg measured on third day post dose","A",,,"Homo sapiens",9606,,,,,50587,"N",1,"Autocuration",1,,"CHEMBL1220192","ORGANISM","Homo sapiens",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3385232,648038,52096,930141,"=",62.0,"ng/ml",1,"AUC",,,"AUC in Nigerian human adult malaria patient assessed as desethylamodiaquine level at 25 mg/kg measured on third day post dose","A",,,"Homo sapiens",9606,,,,,50587,"N",1,"Autocuration",1,,"CHEMBL1220193","ORGANISM","Homo sapiens",9606,"Homo sapiens",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
29097,"InChI=1S/C20H22ClN3O/c1-3-24(4-2)13-14-11-16(6-8-20(14)25)23-18-9-10-22-19-12-15(21)5-7-17(18)19/h5-12,25H,3-4,13H2,1-2H3,(H,22,23)","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O","SJ000110703-13",3390379,646859,52157,929766,"=",15000.0,"nM",1,"IC50",,,"Antimicrobial activity against Plasmodium falciparum","F",,,"Plasmodium falciparum",5833,,,,,50425,"N",1,"Autocuration",1,,"CHEMBL1217000","ORGANISM","Plasmodium falciparum",5833,"Plasmodium falciparum",,0,853,,"A Active",0.98,0.025,0.023,0.031,6720220,"ENAMINE","Z1552192759"
