"molregno","canonical_smiles","similarity","SAMPLE","Molecule_RDKitCanonical","activity_id","assay_id","doc_id","record_id","standard_relation","standard_value","standard_units","standard_flag","standard_type","activity_comment","data_validity_comment","description","assay_type","assay_test_type","assay_category","assay_organism","assay_tax_id","assay_strain","assay_tissue","assay_cell_type","assay_subcellular_fraction","tid","relationship_type","confidence_score","curated_by","src_id","src_assay_id","chembl_id","target_type","pref_name","tax_id","organism","species_group_flag","Iteration","RankSantiagoFloriane","RankSereina","cScore","rSquared","ec50","ec50_l","ec50_u","EMOLECULES_ID","supplier","CATALOG_NUMBER"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624862,1030777,75451,1933790,,128600.0,"ug.mL-1",1,"HGB","SD=0.59; p-value=0.63; N=5 || Control_MEAN=13.02; Control_SD=0.41; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 6 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: HGB (Hemoglobin); Study_ID: 349/10","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97857","CHEMBL2778911","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624863,1030778,75451,1933790,,39.28,"%",0,"HCT","SD=1.62; p-value=0.66; N=5 || Control_MEAN=39.72; Control_SD=1.46; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 6 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: HCT (Hematocrit); Study_ID: 349/10","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97858","CHEMBL2778912","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624864,1030779,75451,1933790,,63.04,"fL",0,"MCV","SD=0.73; p-value=0.22; N=5 || Control_MEAN=62.00; Control_SD=1.53; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 6 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: MCV (Ery. Mean Corpuscular Volume); Study_ID: 349/10","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97859","CHEMBL2778913","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624865,1030780,75451,1933790,,20.64,"pg",0,"MCH","SD=0.47; p-value=0.36; N=5 || Control_MEAN=20.34; Control_SD=0.50; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 6 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: MCH (Ery. Mean Corpuscular Hemoglobin); Study_ID: 349/10","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97860","CHEMBL2778914","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624866,1030781,75451,1933790,,32.72,"%",0,"MCHC","SD=0.58; p-value=0.79; N=5 || Control_MEAN=32.82; Control_SD=0.59; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 6 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: MCHC (Ery. Mean Corpuscular HGB Concentration); Study_ID: 349/10","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97861","CHEMBL2778915","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624867,1030782,75451,1933790,,6.62,"%",0,"RETIRBC","SD=0.85; p-value=0.45; N=5 || Control_MEAN=7.04; Control_SD=0.83; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 6 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: RETIRBC (Reticulocytes/Erythrocytes); Study_ID: 349/10","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97862","CHEMBL2778916","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624868,1030783,75451,1933790,,1171400.0,"cells.uL-1",1,"PLAT","SD=8.74; p-value=0.27; N=5 || Control_MEAN=123.16; Control_SD=7.13; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 6 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: PLAT (Platelets); Study_ID: 349/10","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97863","CHEMBL2778917","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624869,1030784,75451,1933790,,7718.0,"cells.uL-1",1,"WBC","SD=18.99; p-value=0.19; N=5 || Control_MEAN=100.04; Control_SD=29.20; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 6 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: WBC (Leukocytes); Study_ID: 349/10","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97864","CHEMBL2778918","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624870,1030785,75451,1933790,,16.8,"%",0,"NEUTLE","SD=2.59; p-value=0.21; N=5 || Control_MEAN=14.40; Control_SD=2.97; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 6 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: NEUTLE (Neutrophils/Leukocytes); Study_ID: 349/10","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97865","CHEMBL2778919","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624871,1030786,75451,1933790,,0.8,"%",0,"EOSLE","SD=0.45; p-value=0.55; N=5 || Control_MEAN=0.60; Control_SD=0.55; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 6 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: EOSLE (Eosinophils/Leukocytes); Study_ID: 349/10","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97866","CHEMBL2778920","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624872,1030787,75451,1933790,,0.0,"%",0,"BASOLE","SD=0; no p-value obtained; N=5 || Control_MEAN=0; Control_SD=0; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 6 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: BASOLE (Basophils/Leukocytes); Study_ID: 349/10","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97867","CHEMBL2778921","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624873,1030788,75451,1933790,,2.2,"%",0,"MONOLE","SD=1.10; p-value=1.00; N=5 || Control_MEAN=2.20; Control_SD=0.84; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 6 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: MONOLE (Monocytes/Leukocytes); Study_ID: 349/10","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97868","CHEMBL2778922","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624874,1030789,75451,1933790,,79.8,"%",0,"LYMLE","SD=3.27; p-value=0.49; N=5 || Control_MEAN=81.40; Control_SD=3.65; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 6 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: LYMLE (Lymphocytes/Leukocytes); Study_ID: 349/10","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97869","CHEMBL2778923","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624875,1030790,75451,1933790,,15.46,"s",0,"PT","SD=0.47; p-value=0.68; N=5 || Control_MEAN=15.36; Control_SD=0.22; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 6 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: PT (Prothrombin Time); Study_ID: 349/10","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97870","CHEMBL2778924","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624876,1030791,75451,1933790,,22.44,"s",0,"APTT","SD=0.87; p-value=0.10; N=5 || Control_MEAN=21.22; Control_SD=1.17; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 6 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: APTT (Activated Partial Thromboplastin Time); Study_ID: 349/10","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97871","CHEMBL2778925","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624877,1030792,75451,1933790,,3012.0,"ug.mL-1",1,"FIBRINO","SD=24.34; p-value=0.23; N=5 || Control_MEAN=318.20; Control_SD=15.30; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 6 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: FIBRINO (Fibrinogen); Study_ID: 349/10","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97872","CHEMBL2778926","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624878,1030793,75451,1933790,,6228000.0,"cells.uL-1",1,"RBC","SD=15.39; p-value=0.63; N=5 || Control_MEAN=614.80; Control_SD=31.92; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 9 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: RBC (Erythrocytes); Study_ID: 349/11","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97899","CHEMBL2779358","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624879,1030794,75451,1933790,,129400.0,"ug.mL-1",1,"HGB","SD=0.48; p-value=0.83; N=5 || Control_MEAN=12.88; Control_SD=0.36; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 9 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: HGB (Hemoglobin); Study_ID: 349/11","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97900","CHEMBL2779359","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624880,1030795,75451,1933790,,38.86,"%",0,"HCT","SD=1.59; p-value=0.80; N=5 || Control_MEAN=38.62; Control_SD=1.31; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 9 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: HCT (Hematocrit); Study_ID: 349/11","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97901","CHEMBL2779360","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624881,1030796,75451,1933790,,62.4,"fL",0,"MCV","SD=1.62; p-value=0.69; N=5 || Control_MEAN=62.86; Control_SD=1.84; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 9 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: MCV (Ery. Mean Corpuscular Volume); Study_ID: 349/11","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97902","CHEMBL2779361","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624882,1030797,75451,1933790,,20.76,"pg",0,"MCH","SD=0.51; p-value=0.60; N=5 || Control_MEAN=20.96; Control_SD=0.63; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 9 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: MCH (Ery. Mean Corpuscular Hemoglobin); Study_ID: 349/11","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97903","CHEMBL2779362","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624883,1026633,75451,1933790,,33.22,"%",0,"MCHC","SD=0.38; p-value=0.66; N=5 || Control_MEAN=33.36; Control_SD=0.57; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 9 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: MCHC (Ery. Mean Corpuscular HGB Concentration); Study_ID: 349/11","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97904","CHEMBL2778661","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624884,1026634,75451,1933790,,6.76,"%",0,"RETIRBC","SD=0.60; p-value=0.63; N=5 || Control_MEAN=6.92; Control_SD=0.38; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 9 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: RETIRBC (Reticulocytes/Erythrocytes); Study_ID: 349/11","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97905","CHEMBL2778662","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624885,1026635,75451,1933790,,1236600.0,"cells.uL-1",1,"PLAT","SD=11.92; p-value=0.88; N=5 || Control_MEAN=124.76; Control_SD=9.65; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 9 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: PLAT (Platelets); Study_ID: 349/11","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97906","CHEMBL2778663","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624886,1026636,75451,1933790,,5924.0,"cells.uL-1",1,"WBC","SD=9.19; p-value=0.0081; N=5 || Control_MEAN=84.78; Control_SD=12.87; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 9 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: WBC (Leukocytes); Study_ID: 349/11","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97907","CHEMBL2778664","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624887,1026637,75451,1933790,,19.2,"%",0,"NEUTLE","SD=5.97; p-value=0.57; N=5 || Control_MEAN=17.40; Control_SD=3.05; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 9 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: NEUTLE (Neutrophils/Leukocytes); Study_ID: 349/11","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97908","CHEMBL2778665","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624888,1026638,75451,1933790,,0.8,"%",0,"EOSLE","SD=0.45; p-value=0.24; N=5 || Control_MEAN=0.40; Control_SD=0.55; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 9 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: EOSLE (Eosinophils/Leukocytes); Study_ID: 349/11","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97909","CHEMBL2778666","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624889,1098255,75451,1933790,,0.0,"%",0,"BASOLE","SD=0; no p-value obtained; N=5 || Control_MEAN=0; Control_SD=0; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 9 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: BASOLE (Basophils/Leukocytes); Study_ID: 349/11","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97910","CHEMBL2781310","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624890,1098256,75451,1933790,,1.6,"%",0,"MONOLE","SD=0.89; p-value=0.46; N=5 || Control_MEAN=2.00; Control_SD=0.71; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 9 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: MONOLE (Monocytes/Leukocytes); Study_ID: 349/11","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97911","CHEMBL2781311","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624891,1098257,75451,1933790,,77.0,"%",0,"LYMLE","SD=6.93; p-value=0.51; N=5 || Control_MEAN=79.40; Control_SD=3.29; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 9 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: LYMLE (Lymphocytes/Leukocytes); Study_ID: 349/11","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97912","CHEMBL2781312","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624892,1098258,75451,1933790,,15.36,"s",0,"PT","SD=0.17; p-value=0.10; N=5 || Control_MEAN=15.84; Control_SD=0.50; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 9 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: PT (Prothrombin Time); Study_ID: 349/11","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97913","CHEMBL2781313","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
27150,"COc1ccc2nccc([C@H](O)[C@H]3CC4CCN3C[C@@H]4C=C)c2c1",1.0,"SJ000285572-26","C=CC1CN2CCC1C[C@@H]2C(O)c1ccnc2ccc(OC)cc12",13624893,1098259,75451,1933790,,22.58,"s",0,"APTT","SD=0.99; p-value=0.71; N=5 || Control_MEAN=22.86; Control_SD=1.27; Control_N=5",,"Open TG-GATES: Regimen: Single; Time: 9 hr; Dose: Middle; Route: Gavage | Dataset: Hematology; Assay: APTT (Activated Partial Thromboplastin Time); Study_ID: 349/11","T","In vivo",,"Rattus norvegicus",10116,"Sprague-Dawley","Blood",,,50597,"N",1,"Autocuration",11,"97914","CHEMBL2781314","ORGANISM","Rattus norvegicus",10116,"Rattus norvegicus",0,28,,867,"A Active",0.99,0.06,0.053,0.068,45640307,"ENAMINE","Z320115422"
